date,nav,scheme_name,scheme_code
07-07-2022,4699.43280,HDFC Money Market Fund - Growth Option - Direct Plan,119092
06-07-2022,4698.69580,HDFC Money Market Fund - Growth Option - Direct Plan,119092
05-07-2022,4697.14270,HDFC Money Market Fund - Growth Option - Direct Plan,119092
04-07-2022,4695.86150,HDFC Money Market Fund - Growth Option - Direct Plan,119092
01-07-2022,4693.14190,HDFC Money Market Fund - Growth Option - Direct Plan,119092
30-06-2022,4691.86890,HDFC Money Market Fund - Growth Option - Direct Plan,119092
29-06-2022,4690.61710,HDFC Money Market Fund - Growth Option - Direct Plan,119092
28-06-2022,4690.01260,HDFC Money Market Fund - Growth Option - Direct Plan,119092
27-06-2022,4689.51220,HDFC Money Market Fund - Growth Option - Direct Plan,119092
24-06-2022,4687.37460,HDFC Money Market Fund - Growth Option - Direct Plan,119092
23-06-2022,4686.35430,HDFC Money Market Fund - Growth Option - Direct Plan,119092
22-06-2022,4685.40430,HDFC Money Market Fund - Growth Option - Direct Plan,119092
21-06-2022,4684.36070,HDFC Money Market Fund - Growth Option - Direct Plan,119092
20-06-2022,4683.63570,HDFC Money Market Fund - Growth Option - Direct Plan,119092
17-06-2022,4681.54150,HDFC Money Market Fund - Growth Option - Direct Plan,119092
16-06-2022,4681.36690,HDFC Money Market Fund - Growth Option - Direct Plan,119092
15-06-2022,4681.05990,HDFC Money Market Fund - Growth Option - Direct Plan,119092
14-06-2022,4680.77050,HDFC Money Market Fund - Growth Option - Direct Plan,119092
13-06-2022,4680.11820,HDFC Money Market Fund - Growth Option - Direct Plan,119092
10-06-2022,4678.92350,HDFC Money Market Fund - Growth Option - Direct Plan,119092
09-06-2022,4678.24770,HDFC Money Market Fund - Growth Option - Direct Plan,119092
08-06-2022,4677.41390,HDFC Money Market Fund - Growth Option - Direct Plan,119092
07-06-2022,4674.50030,HDFC Money Market Fund - Growth Option - Direct Plan,119092
06-06-2022,4675.79670,HDFC Money Market Fund - Growth Option - Direct Plan,119092
03-06-2022,4674.39100,HDFC Money Market Fund - Growth Option - Direct Plan,119092
02-06-2022,4673.74960,HDFC Money Market Fund - Growth Option - Direct Plan,119092
01-06-2022,4673.34330,HDFC Money Market Fund - Growth Option - Direct Plan,119092
31-05-2022,4672.35550,HDFC Money Market Fund - Growth Option - Direct Plan,119092
30-05-2022,4671.50900,HDFC Money Market Fund - Growth Option - Direct Plan,119092
27-05-2022,4669.73160,HDFC Money Market Fund - Growth Option - Direct Plan,119092
26-05-2022,4669.05010,HDFC Money Market Fund - Growth Option - Direct Plan,119092
25-05-2022,4668.42910,HDFC Money Market Fund - Growth Option - Direct Plan,119092
24-05-2022,4667.53830,HDFC Money Market Fund - Growth Option - Direct Plan,119092
23-05-2022,4666.59600,HDFC Money Market Fund - Growth Option - Direct Plan,119092
20-05-2022,4664.25140,HDFC Money Market Fund - Growth Option - Direct Plan,119092
19-05-2022,4663.76030,HDFC Money Market Fund - Growth Option - Direct Plan,119092
18-05-2022,4663.67690,HDFC Money Market Fund - Growth Option - Direct Plan,119092
17-05-2022,4663.15680,HDFC Money Market Fund - Growth Option - Direct Plan,119092
13-05-2022,4660.42110,HDFC Money Market Fund - Growth Option - Direct Plan,119092
12-05-2022,4661.15200,HDFC Money Market Fund - Growth Option - Direct Plan,119092
11-05-2022,4661.46500,HDFC Money Market Fund - Growth Option - Direct Plan,119092
10-05-2022,4661.66950,HDFC Money Market Fund - Growth Option - Direct Plan,119092
09-05-2022,4661.02310,HDFC Money Market Fund - Growth Option - Direct Plan,119092
06-05-2022,4659.67530,HDFC Money Market Fund - Growth Option - Direct Plan,119092
05-05-2022,4659.81570,HDFC Money Market Fund - Growth Option - Direct Plan,119092
04-05-2022,4663.21300,HDFC Money Market Fund - Growth Option - Direct Plan,119092
02-05-2022,4670.34380,HDFC Money Market Fund - Growth Option - Direct Plan,119092
29-04-2022,4668.63680,HDFC Money Market Fund - Growth Option - Direct Plan,119092
28-04-2022,4668.39860,HDFC Money Market Fund - Growth Option - Direct Plan,119092
27-04-2022,4667.98130,HDFC Money Market Fund - Growth Option - Direct Plan,119092
26-04-2022,4667.50170,HDFC Money Market Fund - Growth Option - Direct Plan,119092
25-04-2022,4667.03740,HDFC Money Market Fund - Growth Option - Direct Plan,119092
22-04-2022,4665.50940,HDFC Money Market Fund - Growth Option - Direct Plan,119092
21-04-2022,4665.10070,HDFC Money Market Fund - Growth Option - Direct Plan,119092
20-04-2022,4664.19920,HDFC Money Market Fund - Growth Option - Direct Plan,119092
19-04-2022,4663.02640,HDFC Money Market Fund - Growth Option - Direct Plan,119092
18-04-2022,4661.76320,HDFC Money Market Fund - Growth Option - Direct Plan,119092
13-04-2022,4658.67610,HDFC Money Market Fund - Growth Option - Direct Plan,119092
12-04-2022,4659.20250,HDFC Money Market Fund - Growth Option - Direct Plan,119092
11-04-2022,4658.45140,HDFC Money Market Fund - Growth Option - Direct Plan,119092
08-04-2022,4657.34000,HDFC Money Market Fund - Growth Option - Direct Plan,119092
07-04-2022,4659.71500,HDFC Money Market Fund - Growth Option - Direct Plan,119092
06-04-2022,4658.90330,HDFC Money Market Fund - Growth Option - Direct Plan,119092
05-04-2022,4657.84260,HDFC Money Market Fund - Growth Option - Direct Plan,119092
04-04-2022,4657.41260,HDFC Money Market Fund - Growth Option - Direct Plan,119092
31-03-2022,4654.79810,HDFC Money Market Fund - Growth Option - Direct Plan,119092
30-03-2022,4653.23500,HDFC Money Market Fund - Growth Option - Direct Plan,119092
29-03-2022,4652.38200,HDFC Money Market Fund - Growth Option - Direct Plan,119092
28-03-2022,4651.79280,HDFC Money Market Fund - Growth Option - Direct Plan,119092
25-03-2022,4649.95850,HDFC Money Market Fund - Growth Option - Direct Plan,119092
24-03-2022,4649.18500,HDFC Money Market Fund - Growth Option - Direct Plan,119092
23-03-2022,4648.12510,HDFC Money Market Fund - Growth Option - Direct Plan,119092
22-03-2022,4647.28400,HDFC Money Market Fund - Growth Option - Direct Plan,119092
21-03-2022,4646.92290,HDFC Money Market Fund - Growth Option - Direct Plan,119092
17-03-2022,4644.47220,HDFC Money Market Fund - Growth Option - Direct Plan,119092
16-03-2022,4643.76890,HDFC Money Market Fund - Growth Option - Direct Plan,119092
15-03-2022,4642.83940,HDFC Money Market Fund - Growth Option - Direct Plan,119092
14-03-2022,4641.64970,HDFC Money Market Fund - Growth Option - Direct Plan,119092
11-03-2022,4639.50850,HDFC Money Market Fund - Growth Option - Direct Plan,119092
10-03-2022,4638.55290,HDFC Money Market Fund - Growth Option - Direct Plan,119092
09-03-2022,4637.95720,HDFC Money Market Fund - Growth Option - Direct Plan,119092
08-03-2022,4637.44290,HDFC Money Market Fund - Growth Option - Direct Plan,119092
07-03-2022,4637.29650,HDFC Money Market Fund - Growth Option - Direct Plan,119092
04-03-2022,4635.99750,HDFC Money Market Fund - Growth Option - Direct Plan,119092
03-03-2022,4635.54490,HDFC Money Market Fund - Growth Option - Direct Plan,119092
02-03-2022,4636.01960,HDFC Money Market Fund - Growth Option - Direct Plan,119092
28-02-2022,4635.19400,HDFC Money Market Fund - Growth Option - Direct Plan,119092
25-02-2022,4633.84660,HDFC Money Market Fund - Growth Option - Direct Plan,119092
24-02-2022,4633.39790,HDFC Money Market Fund - Growth Option - Direct Plan,119092
23-02-2022,4632.87290,HDFC Money Market Fund - Growth Option - Direct Plan,119092
22-02-2022,4632.27550,HDFC Money Market Fund - Growth Option - Direct Plan,119092
21-02-2022,4631.85070,HDFC Money Market Fund - Growth Option - Direct Plan,119092
18-02-2022,4630.46970,HDFC Money Market Fund - Growth Option - Direct Plan,119092
17-02-2022,4630.10050,HDFC Money Market Fund - Growth Option - Direct Plan,119092
16-02-2022,4629.54290,HDFC Money Market Fund - Growth Option - Direct Plan,119092
15-02-2022,4628.70030,HDFC Money Market Fund - Growth Option - Direct Plan,119092
14-02-2022,4627.93240,HDFC Money Market Fund - Growth Option - Direct Plan,119092
11-02-2022,4625.88960,HDFC Money Market Fund - Growth Option - Direct Plan,119092
10-02-2022,4625.19490,HDFC Money Market Fund - Growth Option - Direct Plan,119092
09-02-2022,4623.38640,HDFC Money Market Fund - Growth Option - Direct Plan,119092
08-02-2022,4622.98250,HDFC Money Market Fund - Growth Option - Direct Plan,119092
04-02-2022,4620.85550,HDFC Money Market Fund - Growth Option - Direct Plan,119092
03-02-2022,4620.44750,HDFC Money Market Fund - Growth Option - Direct Plan,119092
02-02-2022,4619.94290,HDFC Money Market Fund - Growth Option - Direct Plan,119092
01-02-2022,4620.56630,HDFC Money Market Fund - Growth Option - Direct Plan,119092
31-01-2022,4620.78650,HDFC Money Market Fund - Growth Option - Direct Plan,119092
28-01-2022,4619.28570,HDFC Money Market Fund - Growth Option - Direct Plan,119092
27-01-2022,4618.75390,HDFC Money Market Fund - Growth Option - Direct Plan,119092
25-01-2022,4618.01680,HDFC Money Market Fund - Growth Option - Direct Plan,119092
24-01-2022,4617.71110,HDFC Money Market Fund - Growth Option - Direct Plan,119092
21-01-2022,4616.20920,HDFC Money Market Fund - Growth Option - Direct Plan,119092
20-01-2022,4615.74400,HDFC Money Market Fund - Growth Option - Direct Plan,119092
19-01-2022,4615.23950,HDFC Money Market Fund - Growth Option - Direct Plan,119092
18-01-2022,4615.30830,HDFC Money Market Fund - Growth Option - Direct Plan,119092
17-01-2022,4614.89420,HDFC Money Market Fund - Growth Option - Direct Plan,119092
14-01-2022,4613.48750,HDFC Money Market Fund - Growth Option - Direct Plan,119092
13-01-2022,4612.89600,HDFC Money Market Fund - Growth Option - Direct Plan,119092
12-01-2022,4612.16680,HDFC Money Market Fund - Growth Option - Direct Plan,119092
11-01-2022,4611.55300,HDFC Money Market Fund - Growth Option - Direct Plan,119092
10-01-2022,4611.01810,HDFC Money Market Fund - Growth Option - Direct Plan,119092
07-01-2022,4609.61500,HDFC Money Market Fund - Growth Option - Direct Plan,119092
06-01-2022,4609.16480,HDFC Money Market Fund - Growth Option - Direct Plan,119092
05-01-2022,4608.59270,HDFC Money Market Fund - Growth Option - Direct Plan,119092
04-01-2022,4607.93490,HDFC Money Market Fund - Growth Option - Direct Plan,119092
03-01-2022,4607.45030,HDFC Money Market Fund - Growth Option - Direct Plan,119092
31-12-2021,4605.46740,HDFC Money Market Fund - Growth Option - Direct Plan,119092
30-12-2021,4604.84270,HDFC Money Market Fund - Growth Option - Direct Plan,119092
29-12-2021,4604.22240,HDFC Money Market Fund - Growth Option - Direct Plan,119092
28-12-2021,4603.58300,HDFC Money Market Fund - Growth Option - Direct Plan,119092
27-12-2021,4603.09520,HDFC Money Market Fund - Growth Option - Direct Plan,119092
24-12-2021,4601.41720,HDFC Money Market Fund - Growth Option - Direct Plan,119092
23-12-2021,4600.65830,HDFC Money Market Fund - Growth Option - Direct Plan,119092
22-12-2021,4600.47210,HDFC Money Market Fund - Growth Option - Direct Plan,119092
21-12-2021,4600.15000,HDFC Money Market Fund - Growth Option - Direct Plan,119092
20-12-2021,4599.97030,HDFC Money Market Fund - Growth Option - Direct Plan,119092
17-12-2021,4598.62210,HDFC Money Market Fund - Growth Option - Direct Plan,119092
16-12-2021,4598.18180,HDFC Money Market Fund - Growth Option - Direct Plan,119092
15-12-2021,4598.18110,HDFC Money Market Fund - Growth Option - Direct Plan,119092
14-12-2021,4597.79660,HDFC Money Market Fund - Growth Option - Direct Plan,119092
13-12-2021,4597.40110,HDFC Money Market Fund - Growth Option - Direct Plan,119092
10-12-2021,4595.94460,HDFC Money Market Fund - Growth Option - Direct Plan,119092
09-12-2021,4595.48490,HDFC Money Market Fund - Growth Option - Direct Plan,119092
08-12-2021,4595.12050,HDFC Money Market Fund - Growth Option - Direct Plan,119092
07-12-2021,4594.15890,HDFC Money Market Fund - Growth Option - Direct Plan,119092
06-12-2021,4593.75360,HDFC Money Market Fund - Growth Option - Direct Plan,119092
03-12-2021,4592.38900,HDFC Money Market Fund - Growth Option - Direct Plan,119092
02-12-2021,4591.98440,HDFC Money Market Fund - Growth Option - Direct Plan,119092
01-12-2021,4591.44050,HDFC Money Market Fund - Growth Option - Direct Plan,119092
30-11-2021,4590.83190,HDFC Money Market Fund - Growth Option - Direct Plan,119092
29-11-2021,4590.15870,HDFC Money Market Fund - Growth Option - Direct Plan,119092
26-11-2021,4588.73660,HDFC Money Market Fund - Growth Option - Direct Plan,119092
25-11-2021,4588.35370,HDFC Money Market Fund - Growth Option - Direct Plan,119092
24-11-2021,4587.93940,HDFC Money Market Fund - Growth Option - Direct Plan,119092
23-11-2021,4587.47150,HDFC Money Market Fund - Growth Option - Direct Plan,119092
22-11-2021,4586.96640,HDFC Money Market Fund - Growth Option - Direct Plan,119092
18-11-2021,4585.20980,HDFC Money Market Fund - Growth Option - Direct Plan,119092
17-11-2021,4584.64030,HDFC Money Market Fund - Growth Option - Direct Plan,119092
16-11-2021,4584.24670,HDFC Money Market Fund - Growth Option - Direct Plan,119092
15-11-2021,4583.80460,HDFC Money Market Fund - Growth Option - Direct Plan,119092
12-11-2021,4582.28520,HDFC Money Market Fund - Growth Option - Direct Plan,119092
11-11-2021,4581.68090,HDFC Money Market Fund - Growth Option - Direct Plan,119092
10-11-2021,4581.02720,HDFC Money Market Fund - Growth Option - Direct Plan,119092
09-11-2021,4580.49550,HDFC Money Market Fund - Growth Option - Direct Plan,119092
08-11-2021,4579.57270,HDFC Money Market Fund - Growth Option - Direct Plan,119092
03-11-2021,4576.46890,HDFC Money Market Fund - Growth Option - Direct Plan,119092
02-11-2021,4575.59920,HDFC Money Market Fund - Growth Option - Direct Plan,119092
01-11-2021,4574.98600,HDFC Money Market Fund - Growth Option - Direct Plan,119092
29-10-2021,4573.74000,HDFC Money Market Fund - Growth Option - Direct Plan,119092
28-10-2021,4573.40980,HDFC Money Market Fund - Growth Option - Direct Plan,119092
27-10-2021,4573.03050,HDFC Money Market Fund - Growth Option - Direct Plan,119092
26-10-2021,4573.52170,HDFC Money Market Fund - Growth Option - Direct Plan,119092
25-10-2021,4573.49610,HDFC Money Market Fund - Growth Option - Direct Plan,119092
22-10-2021,4572.63420,HDFC Money Market Fund - Growth Option - Direct Plan,119092
21-10-2021,4572.18170,HDFC Money Market Fund - Growth Option - Direct Plan,119092
20-10-2021,4571.98030,HDFC Money Market Fund - Growth Option - Direct Plan,119092
18-10-2021,4571.35980,HDFC Money Market Fund - Growth Option - Direct Plan,119092
14-10-2021,4569.97840,HDFC Money Market Fund - Growth Option - Direct Plan,119092
13-10-2021,4569.51950,HDFC Money Market Fund - Growth Option - Direct Plan,119092
12-10-2021,4568.84080,HDFC Money Market Fund - Growth Option - Direct Plan,119092
11-10-2021,4568.16690,HDFC Money Market Fund - Growth Option - Direct Plan,119092
08-10-2021,4566.51650,HDFC Money Market Fund - Growth Option - Direct Plan,119092
07-10-2021,4565.70220,HDFC Money Market Fund - Growth Option - Direct Plan,119092
06-10-2021,4565.18520,HDFC Money Market Fund - Growth Option - Direct Plan,119092
05-10-2021,4565.22110,HDFC Money Market Fund - Growth Option - Direct Plan,119092
04-10-2021,4564.96960,HDFC Money Market Fund - Growth Option - Direct Plan,119092
01-10-2021,4563.61920,HDFC Money Market Fund - Growth Option - Direct Plan,119092
30-09-2021,4563.02930,HDFC Money Market Fund - Growth Option - Direct Plan,119092
29-09-2021,4562.41660,HDFC Money Market Fund - Growth Option - Direct Plan,119092
28-09-2021,4562.48300,HDFC Money Market Fund - Growth Option - Direct Plan,119092
27-09-2021,4562.35180,HDFC Money Market Fund - Growth Option - Direct Plan,119092
24-09-2021,4561.19660,HDFC Money Market Fund - Growth Option - Direct Plan,119092
23-09-2021,4561.25730,HDFC Money Market Fund - Growth Option - Direct Plan,119092
22-09-2021,4560.91000,HDFC Money Market Fund - Growth Option - Direct Plan,119092
21-09-2021,4560.64210,HDFC Money Market Fund - Growth Option - Direct Plan,119092
20-09-2021,4560.27890,HDFC Money Market Fund - Growth Option - Direct Plan,119092
17-09-2021,4559.04930,HDFC Money Market Fund - Growth Option - Direct Plan,119092
16-09-2021,4558.65500,HDFC Money Market Fund - Growth Option - Direct Plan,119092
15-09-2021,4558.20180,HDFC Money Market Fund - Growth Option - Direct Plan,119092
14-09-2021,4557.81970,HDFC Money Market Fund - Growth Option - Direct Plan,119092
13-09-2021,4557.42190,HDFC Money Market Fund - Growth Option - Direct Plan,119092
09-09-2021,4555.63840,HDFC Money Market Fund - Growth Option - Direct Plan,119092
08-09-2021,4555.40890,HDFC Money Market Fund - Growth Option - Direct Plan,119092
07-09-2021,4555.02410,HDFC Money Market Fund - Growth Option - Direct Plan,119092
06-09-2021,4554.55420,HDFC Money Market Fund - Growth Option - Direct Plan,119092
03-09-2021,4553.27380,HDFC Money Market Fund - Growth Option - Direct Plan,119092
02-09-2021,4552.80550,HDFC Money Market Fund - Growth Option - Direct Plan,119092
01-09-2021,4552.22550,HDFC Money Market Fund - Growth Option - Direct Plan,119092
31-08-2021,4551.49920,HDFC Money Market Fund - Growth Option - Direct Plan,119092
30-08-2021,4550.91940,HDFC Money Market Fund - Growth Option - Direct Plan,119092
27-08-2021,4549.40900,HDFC Money Market Fund - Growth Option - Direct Plan,119092
26-08-2021,4548.89110,HDFC Money Market Fund - Growth Option - Direct Plan,119092
25-08-2021,4548.13700,HDFC Money Market Fund - Growth Option - Direct Plan,119092
24-08-2021,4547.56310,HDFC Money Market Fund - Growth Option - Direct Plan,119092
23-08-2021,4547.06400,HDFC Money Market Fund - Growth Option - Direct Plan,119092
20-08-2021,4545.60820,HDFC Money Market Fund - Growth Option - Direct Plan,119092
18-08-2021,4544.36900,HDFC Money Market Fund - Growth Option - Direct Plan,119092
17-08-2021,4543.66750,HDFC Money Market Fund - Growth Option - Direct Plan,119092
13-08-2021,4541.51400,HDFC Money Market Fund - Growth Option - Direct Plan,119092
12-08-2021,4540.68840,HDFC Money Market Fund - Growth Option - Direct Plan,119092
11-08-2021,4540.04090,HDFC Money Market Fund - Growth Option - Direct Plan,119092
10-08-2021,4539.45400,HDFC Money Market Fund - Growth Option - Direct Plan,119092
09-08-2021,4538.83710,HDFC Money Market Fund - Growth Option - Direct Plan,119092
06-08-2021,4537.47170,HDFC Money Market Fund - Growth Option - Direct Plan,119092
05-08-2021,4537.17690,HDFC Money Market Fund - Growth Option - Direct Plan,119092
04-08-2021,4536.66200,HDFC Money Market Fund - Growth Option - Direct Plan,119092
03-08-2021,4536.35560,HDFC Money Market Fund - Growth Option - Direct Plan,119092
02-08-2021,4535.68360,HDFC Money Market Fund - Growth Option - Direct Plan,119092
30-07-2021,4534.39830,HDFC Money Market Fund - Growth Option - Direct Plan,119092
29-07-2021,4533.95040,HDFC Money Market Fund - Growth Option - Direct Plan,119092
28-07-2021,4533.50970,HDFC Money Market Fund - Growth Option - Direct Plan,119092
27-07-2021,4533.12320,HDFC Money Market Fund - Growth Option - Direct Plan,119092
26-07-2021,4532.55060,HDFC Money Market Fund - Growth Option - Direct Plan,119092
23-07-2021,4531.09930,HDFC Money Market Fund - Growth Option - Direct Plan,119092
22-07-2021,4530.36510,HDFC Money Market Fund - Growth Option - Direct Plan,119092
20-07-2021,4529.39210,HDFC Money Market Fund - Growth Option - Direct Plan,119092
19-07-2021,4528.74200,HDFC Money Market Fund - Growth Option - Direct Plan,119092
16-07-2021,4527.47100,HDFC Money Market Fund - Growth Option - Direct Plan,119092
15-07-2021,4526.86050,HDFC Money Market Fund - Growth Option - Direct Plan,119092
14-07-2021,4526.22240,HDFC Money Market Fund - Growth Option - Direct Plan,119092
13-07-2021,4525.60120,HDFC Money Market Fund - Growth Option - Direct Plan,119092
12-07-2021,4524.98640,HDFC Money Market Fund - Growth Option - Direct Plan,119092
09-07-2021,4523.15920,HDFC Money Market Fund - Growth Option - Direct Plan,119092
08-07-2021,4522.74540,HDFC Money Market Fund - Growth Option - Direct Plan,119092
07-07-2021,4522.05710,HDFC Money Market Fund - Growth Option - Direct Plan,119092
06-07-2021,4521.20330,HDFC Money Market Fund - Growth Option - Direct Plan,119092
05-07-2021,4520.95920,HDFC Money Market Fund - Growth Option - Direct Plan,119092
02-07-2021,4519.49410,HDFC Money Market Fund - Growth Option - Direct Plan,119092
01-07-2021,4518.92590,HDFC Money Market Fund - Growth Option - Direct Plan,119092
30-06-2021,4518.15070,HDFC Money Market Fund - Growth Option - Direct Plan,119092
29-06-2021,4517.56940,HDFC Money Market Fund - Growth Option - Direct Plan,119092
28-06-2021,4517.08980,HDFC Money Market Fund - Growth Option - Direct Plan,119092
25-06-2021,4515.68420,HDFC Money Market Fund - Growth Option - Direct Plan,119092
24-06-2021,4515.31870,HDFC Money Market Fund - Growth Option - Direct Plan,119092
23-06-2021,4514.77030,HDFC Money Market Fund - Growth Option - Direct Plan,119092
22-06-2021,4514.34970,HDFC Money Market Fund - Growth Option - Direct Plan,119092
21-06-2021,4513.92330,HDFC Money Market Fund - Growth Option - Direct Plan,119092
18-06-2021,4512.29080,HDFC Money Market Fund - Growth Option - Direct Plan,119092
17-06-2021,4511.88240,HDFC Money Market Fund - Growth Option - Direct Plan,119092
16-06-2021,4511.89440,HDFC Money Market Fund - Growth Option - Direct Plan,119092
15-06-2021,4511.92680,HDFC Money Market Fund - Growth Option - Direct Plan,119092
14-06-2021,4511.53500,HDFC Money Market Fund - Growth Option - Direct Plan,119092
11-06-2021,4510.30800,HDFC Money Market Fund - Growth Option - Direct Plan,119092
10-06-2021,4509.64720,HDFC Money Market Fund - Growth Option - Direct Plan,119092
09-06-2021,4508.96670,HDFC Money Market Fund - Growth Option - Direct Plan,119092
08-06-2021,4508.22500,HDFC Money Market Fund - Growth Option - Direct Plan,119092
07-06-2021,4507.62930,HDFC Money Market Fund - Growth Option - Direct Plan,119092
04-06-2021,4506.00130,HDFC Money Market Fund - Growth Option - Direct Plan,119092
03-06-2021,4505.61010,HDFC Money Market Fund - Growth Option - Direct Plan,119092
02-06-2021,4505.14710,HDFC Money Market Fund - Growth Option - Direct Plan,119092
01-06-2021,4504.73960,HDFC Money Market Fund - Growth Option - Direct Plan,119092
31-05-2021,4504.34950,HDFC Money Market Fund - Growth Option - Direct Plan,119092
28-05-2021,4502.96360,HDFC Money Market Fund - Growth Option - Direct Plan,119092
27-05-2021,4502.23820,HDFC Money Market Fund - Growth Option - Direct Plan,119092
25-05-2021,4501.47320,HDFC Money Market Fund - Growth Option - Direct Plan,119092
24-05-2021,4501.06600,HDFC Money Market Fund - Growth Option - Direct Plan,119092
21-05-2021,4499.79960,HDFC Money Market Fund - Growth Option - Direct Plan,119092
20-05-2021,4499.05280,HDFC Money Market Fund - Growth Option - Direct Plan,119092
19-05-2021,4498.60050,HDFC Money Market Fund - Growth Option - Direct Plan,119092
18-05-2021,4498.04060,HDFC Money Market Fund - Growth Option - Direct Plan,119092
17-05-2021,4497.51240,HDFC Money Market Fund - Growth Option - Direct Plan,119092
14-05-2021,4496.18370,HDFC Money Market Fund - Growth Option - Direct Plan,119092
12-05-2021,4495.25010,HDFC Money Market Fund - Growth Option - Direct Plan,119092
11-05-2021,4494.94500,HDFC Money Market Fund - Growth Option - Direct Plan,119092
10-05-2021,4494.34270,HDFC Money Market Fund - Growth Option - Direct Plan,119092
07-05-2021,4493.47250,HDFC Money Market Fund - Growth Option - Direct Plan,119092
06-05-2021,4493.10300,HDFC Money Market Fund - Growth Option - Direct Plan,119092
05-05-2021,4492.65020,HDFC Money Market Fund - Growth Option - Direct Plan,119092
04-05-2021,4492.19510,HDFC Money Market Fund - Growth Option - Direct Plan,119092
03-05-2021,4492.01270,HDFC Money Market Fund - Growth Option - Direct Plan,119092
30-04-2021,4490.40890,HDFC Money Market Fund - Growth Option - Direct Plan,119092
29-04-2021,4489.90350,HDFC Money Market Fund - Growth Option - Direct Plan,119092
28-04-2021,4489.47620,HDFC Money Market Fund - Growth Option - Direct Plan,119092
27-04-2021,4488.23240,HDFC Money Market Fund - Growth Option - Direct Plan,119092
26-04-2021,4487.61740,HDFC Money Market Fund - Growth Option - Direct Plan,119092
23-04-2021,4485.60710,HDFC Money Market Fund - Growth Option - Direct Plan,119092
22-04-2021,4485.08020,HDFC Money Market Fund - Growth Option - Direct Plan,119092
20-04-2021,4483.58070,HDFC Money Market Fund - Growth Option - Direct Plan,119092
19-04-2021,4482.80000,HDFC Money Market Fund - Growth Option - Direct Plan,119092
16-04-2021,4481.11750,HDFC Money Market Fund - Growth Option - Direct Plan,119092
15-04-2021,4480.56510,HDFC Money Market Fund - Growth Option - Direct Plan,119092
12-04-2021,4479.07130,HDFC Money Market Fund - Growth Option - Direct Plan,119092
09-04-2021,4478.22060,HDFC Money Market Fund - Growth Option - Direct Plan,119092
08-04-2021,4478.03180,HDFC Money Market Fund - Growth Option - Direct Plan,119092
07-04-2021,4478.11170,HDFC Money Market Fund - Growth Option - Direct Plan,119092
06-04-2021,4477.63590,HDFC Money Market Fund - Growth Option - Direct Plan,119092
05-04-2021,4476.16750,HDFC Money Market Fund - Growth Option - Direct Plan,119092
31-03-2021,4473.92440,HDFC Money Market Fund - Growth Option - Direct Plan,119092
30-03-2021,4472.87370,HDFC Money Market Fund - Growth Option - Direct Plan,119092
26-03-2021,4469.92250,HDFC Money Market Fund - Growth Option - Direct Plan,119092
25-03-2021,4468.94040,HDFC Money Market Fund - Growth Option - Direct Plan,119092
24-03-2021,4468.14620,HDFC Money Market Fund - Growth Option - Direct Plan,119092
23-03-2021,4466.54380,HDFC Money Market Fund - Growth Option - Direct Plan,119092
22-03-2021,4465.63830,HDFC Money Market Fund - Growth Option - Direct Plan,119092
19-03-2021,4463.91400,HDFC Money Market Fund - Growth Option - Direct Plan,119092
18-03-2021,4462.26610,HDFC Money Market Fund - Growth Option - Direct Plan,119092
17-03-2021,4461.55840,HDFC Money Market Fund - Growth Option - Direct Plan,119092
16-03-2021,4461.08280,HDFC Money Market Fund - Growth Option - Direct Plan,119092
15-03-2021,4460.44130,HDFC Money Market Fund - Growth Option - Direct Plan,119092
12-03-2021,4459.60680,HDFC Money Market Fund - Growth Option - Direct Plan,119092
10-03-2021,4458.65600,HDFC Money Market Fund - Growth Option - Direct Plan,119092
09-03-2021,4458.01720,HDFC Money Market Fund - Growth Option - Direct Plan,119092
08-03-2021,4457.74210,HDFC Money Market Fund - Growth Option - Direct Plan,119092
05-03-2021,4456.58380,HDFC Money Market Fund - Growth Option - Direct Plan,119092
04-03-2021,4456.11480,HDFC Money Market Fund - Growth Option - Direct Plan,119092
03-03-2021,4455.67700,HDFC Money Market Fund - Growth Option - Direct Plan,119092
02-03-2021,4455.25710,HDFC Money Market Fund - Growth Option - Direct Plan,119092
01-03-2021,4454.87330,HDFC Money Market Fund - Growth Option - Direct Plan,119092
26-02-2021,4453.65630,HDFC Money Market Fund - Growth Option - Direct Plan,119092
25-02-2021,4453.30350,HDFC Money Market Fund - Growth Option - Direct Plan,119092
24-02-2021,4452.95300,HDFC Money Market Fund - Growth Option - Direct Plan,119092
23-02-2021,4452.25770,HDFC Money Market Fund - Growth Option - Direct Plan,119092
22-02-2021,4451.80570,HDFC Money Market Fund - Growth Option - Direct Plan,119092
18-02-2021,4450.57290,HDFC Money Market Fund - Growth Option - Direct Plan,119092
17-02-2021,4449.90120,HDFC Money Market Fund - Growth Option - Direct Plan,119092
16-02-2021,4449.19080,HDFC Money Market Fund - Growth Option - Direct Plan,119092
15-02-2021,4448.48740,HDFC Money Market Fund - Growth Option - Direct Plan,119092
12-02-2021,4447.02610,HDFC Money Market Fund - Growth Option - Direct Plan,119092
11-02-2021,4446.56390,HDFC Money Market Fund - Growth Option - Direct Plan,119092
10-02-2021,4446.13850,HDFC Money Market Fund - Growth Option - Direct Plan,119092
09-02-2021,4445.44340,HDFC Money Market Fund - Growth Option - Direct Plan,119092
08-02-2021,4445.18460,HDFC Money Market Fund - Growth Option - Direct Plan,119092
