date,nav,scheme_name,scheme_code
23-07-2014,20.26310,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
22-07-2014,20.18280,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
21-07-2014,20.14560,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
18-07-2014,20.12160,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
17-07-2014,20.13000,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
16-07-2014,20.05020,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
15-07-2014,19.77040,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
14-07-2014,19.42000,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
11-07-2014,19.47870,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
10-07-2014,19.78870,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
09-07-2014,19.76430,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
08-07-2014,20.02620,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
07-07-2014,20.58360,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
04-07-2014,20.54590,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
03-07-2014,20.53020,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
02-07-2014,20.44260,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
01-07-2014,20.23540,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
30-06-2014,20.11240,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
27-06-2014,19.73920,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
26-06-2014,19.59810,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
25-06-2014,19.69210,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
24-06-2014,19.66790,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
23-06-2014,19.48280,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
20-06-2014,19.40170,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
19-06-2014,19.50070,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
18-06-2014,19.64280,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
17-06-2014,19.77230,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
16-06-2014,19.50860,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
13-06-2014,19.56010,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
12-06-2014,19.80350,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
11-06-2014,19.75830,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
10-06-2014,19.78910,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
09-06-2014,19.76500,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
06-06-2014,19.54330,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
05-06-2014,19.34890,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
04-06-2014,19.06850,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
03-06-2014,18.99560,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
02-06-2014,18.88570,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
30-05-2014,18.46980,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
29-05-2014,18.59280,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
28-05-2014,18.77590,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
27-05-2014,18.66060,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
26-05-2014,18.72170,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
23-05-2014,18.79530,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
22-05-2014,18.45620,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
21-05-2014,18.28400,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
20-05-2014,18.20960,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
19-05-2014,18.07490,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
